customer_id,acquisition_channel,signup_month,cac
807,Content,2023-11-01,152.95
808,Content,2023-11-01,101.69
809,Outbound,2023-11-01,611.28
810,Partners,2023-11-01,227.36
811,Referral,2023-11-01,165.85
812,Partners,2023-11-01,202.76
813,Paid Search,2023-11-01,318.17
814,Paid Search,2023-11-01,576.27
815,Outbound,2023-11-01,505.84
816,Outbound,2023-11-01,508.98
817,Paid Search,2023-11-01,478.71
818,Referral,2023-11-01,56.7
819,Paid Search,2023-11-01,337.23
820,Paid Search,2023-11-01,265.74
821,Outbound,2023-11-01,631.15
822,Referral,2023-11-01,193.77
823,Outbound,2023-11-01,677.86
824,Outbound,2023-11-01,559.28
825,Paid Search,2023-11-01,553.24
826,Content,2023-11-01,165.54
827,Outbound,2023-11-01,751.4
828,Paid Search,2023-11-01,519.8
829,Partners,2023-11-01,264.09
830,Content,2023-11-01,227.55
831,Content,2023-11-01,220.6
832,Partners,2023-11-01,287.39
833,Paid Search,2023-11-01,538.21
834,Partners,2023-11-01,385.76
835,Referral,2023-11-01,138.53
836,Outbound,2023-11-01,443.14
837,Paid Search,2023-11-01,477.37
838,Partners,2023-11-01,358.75
839,Partners,2023-11-01,215.01
840,Partners,2023-11-01,375.84
841,Outbound,2023-11-01,593.79
842,Outbound,2023-11-01,805.19
843,Partners,2023-11-01,275.66
844,Paid Search,2023-11-01,278.05
845,Content,2023-11-01,191.2
846,Content,2023-11-01,188.18
847,Content,2023-11-01,98.19
848,Paid Search,2023-11-01,288.21
849,Paid Search,2023-11-01,415.04
850,Outbound,2023-11-01,639.39
851,Content,2023-11-01,104.91
852,Paid Search,2023-11-01,417.24
853,Referral,2023-11-01,163.52
854,Content,2023-11-01,297.75
855,Paid Search,2023-11-01,461.47
856,Outbound,2023-11-01,899.59
857,Content,2023-11-01,269.68
858,Paid Search,2023-11-01,597.58
859,Outbound,2023-11-01,742.57
860,Referral,2023-11-01,141.54
861,Content,2023-11-01,110.63
862,Outbound,2023-11-01,783.26
863,Partners,2023-11-01,248.38
864,Partners,2023-11-01,492.65
865,Referral,2023-11-01,90.1
866,Partners,2023-11-01,387.75
867,Paid Search,2023-11-01,500.04
868,Content,2023-11-01,298.35
869,Outbound,2023-11-01,379.61
870,Outbound,2023-11-01,797.09
871,Content,2023-11-01,207.03
872,Referral,2023-11-01,106.28
873,Paid Search,2023-11-01,552.05
874,Paid Search,2023-11-01,499.92
875,Referral,2023-11-01,123.21
876,Partners,2023-11-01,420.95
877,Paid Search,2023-11-01,383.38
878,Referral,2023-11-01,169.35
879,Content,2023-11-01,174.52
880,Outbound,2023-11-01,493.72
881,Referral,2023-11-01,136.69
882,Partners,2023-11-01,425.91
883,Paid Search,2023-11-01,450.47
884,Content,2023-11-01,284.48
885,Outbound,2023-11-01,300.41
886,Content,2023-11-01,231.49
887,Outbound,2023-11-01,481.12
888,Referral,2023-11-01,104.07
889,Paid Search,2023-11-01,561.52
890,Outbound,2023-11-01,675.36
891,Outbound,2023-11-01,354.72
892,Paid Search,2023-11-01,390.72
893,Outbound,2023-11-01,611.67
894,Content,2023-11-01,233.03
895,Paid Search,2023-11-01,368.93
896,Outbound,2023-11-01,437.37
897,Paid Search,2023-11-01,240.97
898,Referral,2023-11-01,94.89
899,Content,2023-11-01,245.69
900,Outbound,2023-11-01,706.28
901,Paid Search,2023-11-01,203.39
902,Outbound,2023-11-01,733.46
903,Outbound,2023-11-01,669.65
904,Content,2023-11-01,99.07
905,Paid Search,2023-11-01,249.26
906,Content,2023-11-01,174.47
907,Outbound,2023-11-01,686.77
908,Outbound,2023-11-01,660.0
909,Partners,2023-11-01,479.45
910,Paid Search,2023-11-01,463.36
911,Referral,2023-11-01,141.04
912,Outbound,2023-11-01,477.33
913,Paid Search,2023-11-01,517.51
914,Outbound,2023-11-01,367.65
915,Content,2023-11-01,95.62
916,Paid Search,2023-11-01,573.57
917,Outbound,2023-11-01,803.38
918,Content,2023-11-01,230.25
919,Content,2023-11-01,249.48
920,Paid Search,2023-11-01,205.52
921,Outbound,2023-11-01,336.28
922,Content,2023-11-01,218.29
923,Partners,2023-11-01,298.25
924,Content,2023-11-01,198.04
925,Partners,2023-11-01,179.26
926,Paid Search,2023-11-01,281.28
927,Outbound,2023-11-01,534.44
928,Paid Search,2023-11-01,374.99
929,Outbound,2023-11-01,351.73
930,Content,2023-11-01,214.71
931,Paid Search,2023-11-01,496.68
932,Outbound,2023-11-01,724.74
933,Paid Search,2023-11-01,581.21
934,Partners,2023-11-01,437.88
935,Referral,2023-11-01,69.04
936,Referral,2023-11-01,67.71
937,Paid Search,2023-11-01,371.73
938,Partners,2023-11-01,399.31
939,Partners,2023-11-01,323.65
940,Partners,2023-11-01,324.86
941,Partners,2023-11-01,205.06
942,Paid Search,2023-11-01,469.65
943,Paid Search,2023-11-01,403.53
944,Paid Search,2023-11-01,204.92
945,Paid Search,2023-11-01,353.19
946,Outbound,2023-11-01,876.21
947,Paid Search,2023-11-01,565.58
948,Content,2023-11-01,134.62
949,Referral,2023-11-01,61.68
950,Referral,2023-11-01,151.0
951,Paid Search,2023-11-01,521.74
952,Paid Search,2023-11-01,227.57
953,Content,2023-11-01,250.18
954,Referral,2023-11-01,132.96
955,Paid Search,2023-11-01,316.64
956,Referral,2023-11-01,86.39
957,Referral,2023-11-01,124.0
958,Outbound,2023-11-01,627.94
959,Outbound,2023-11-01,859.44
960,Paid Search,2023-11-01,338.57
961,Paid Search,2023-11-01,200.58
962,Content,2023-11-01,239.99
963,Paid Search,2023-12-01,593.25
964,Content,2023-12-01,93.18
965,Outbound,2023-12-01,355.82
966,Outbound,2023-12-01,611.86
967,Referral,2023-12-01,162.18
968,Partners,2023-12-01,196.73
969,Content,2023-12-01,204.92
970,Content,2023-12-01,108.76
971,Referral,2023-12-01,97.25
972,Content,2023-12-01,241.78
973,Referral,2023-12-01,85.04
974,Outbound,2023-12-01,762.09
975,Paid Search,2023-12-01,265.75
976,Content,2023-12-01,106.56
977,Referral,2023-12-01,81.15
978,Referral,2023-12-01,177.87
979,Paid Search,2023-12-01,474.42
980,Partners,2023-12-01,442.57
981,Referral,2023-12-01,156.67
982,Referral,2023-12-01,57.34
983,Referral,2023-12-01,198.6
984,Paid Search,2023-12-01,541.84
985,Partners,2023-12-01,237.45
986,Content,2023-12-01,254.64
987,Paid Search,2023-12-01,532.15
988,Outbound,2023-12-01,794.2
989,Referral,2023-12-01,190.64
990,Paid Search,2023-12-01,303.53
991,Paid Search,2023-12-01,225.79
992,Content,2023-12-01,100.24
993,Referral,2023-12-01,191.34
994,Paid Search,2023-12-01,429.55
995,Content,2023-12-01,164.2
996,Content,2023-12-01,127.24
997,Outbound,2023-12-01,567.61
998,Outbound,2023-12-01,671.51
999,Outbound,2023-12-01,599.33
1000,Partners,2023-12-01,180.7
1001,Content,2023-12-01,123.88
1002,Partners,2023-12-01,497.93
1003,Partners,2023-12-01,496.29
1004,Referral,2023-12-01,167.22
1005,Referral,2023-12-01,125.36
1006,Content,2023-12-01,85.73
1007,Partners,2023-12-01,463.52
1008,Referral,2023-12-01,198.73
1009,Partners,2023-12-01,354.4
1010,Outbound,2023-12-01,360.08
1011,Outbound,2023-12-01,789.77
1012,Paid Search,2023-12-01,579.12
1013,Partners,2023-12-01,429.09
1014,Referral,2023-12-01,198.73
1015,Outbound,2023-12-01,655.51
1016,Referral,2023-12-01,54.23
1017,Referral,2023-12-01,134.54
1018,Partners,2023-12-01,442.84
1019,Content,2023-12-01,118.62
1020,Paid Search,2023-12-01,293.05
1021,Outbound,2023-12-01,586.79
1022,Referral,2023-12-01,80.22
1023,Outbound,2023-12-01,406.48
1024,Referral,2023-12-01,72.16
1025,Outbound,2023-12-01,807.89
1026,Referral,2023-12-01,106.04
1027,Content,2023-12-01,154.04
1028,Referral,2023-12-01,73.63
1029,Content,2023-12-01,291.35
1030,Referral,2023-12-01,195.31
1031,Partners,2023-12-01,228.13
1032,Partners,2023-12-01,282.43
1033,Referral,2023-12-01,159.32
1034,Partners,2023-12-01,498.0
1035,Partners,2023-12-01,360.84
1036,Partners,2023-12-01,347.94
1037,Content,2023-12-01,243.98
1038,Outbound,2023-12-01,491.71
1039,Paid Search,2023-12-01,468.01
1040,Referral,2023-12-01,89.78
1041,Outbound,2023-12-01,510.29
1042,Paid Search,2023-12-01,219.26
1043,Content,2023-12-01,293.2
1044,Content,2023-12-01,163.32
1045,Partners,2023-12-01,440.08
1046,Partners,2023-12-01,390.51
1047,Outbound,2023-12-01,779.52
1048,Paid Search,2023-12-01,327.49
1049,Paid Search,2023-12-01,268.04
1050,Content,2023-12-01,96.5
1051,Paid Search,2023-12-01,594.11
1052,Content,2023-12-01,174.89
1053,Outbound,2023-12-01,560.52
1054,Paid Search,2023-12-01,282.22
1055,Outbound,2023-12-01,632.47
1056,Partners,2023-12-01,248.53
1057,Outbound,2023-12-01,535.74
1058,Partners,2023-12-01,203.76
1059,Referral,2023-12-01,63.14
1060,Partners,2023-12-01,183.95
1061,Outbound,2023-12-01,475.09
1062,Paid Search,2023-12-01,246.2
1063,Content,2023-12-01,276.87
1064,Referral,2023-12-01,131.62
1065,Outbound,2023-12-01,528.87
1066,Outbound,2023-12-01,457.98
1067,Content,2023-12-01,264.16
1068,Partners,2023-12-01,413.28
1069,Paid Search,2023-12-01,337.52
1070,Partners,2023-12-01,414.76
1071,Outbound,2023-12-01,804.48
1072,Partners,2023-12-01,337.43
1073,Content,2023-12-01,131.84
1074,Referral,2023-12-01,185.42
1075,Paid Search,2023-12-01,560.18
1076,Partners,2023-12-01,367.1
1077,Paid Search,2023-12-01,379.62
1078,Outbound,2023-12-01,785.08
1079,Outbound,2023-12-01,347.02
1080,Content,2023-12-01,260.96
1081,Outbound,2023-12-01,454.73
1082,Paid Search,2023-12-01,422.55
1083,Partners,2023-12-01,246.67
1084,Content,2023-12-01,82.72
1085,Partners,2023-12-01,423.59
1086,Paid Search,2023-12-01,259.28
1087,Partners,2023-12-01,487.69
1088,Paid Search,2023-12-01,425.07
1089,Paid Search,2023-12-01,546.99
1090,Referral,2023-12-01,89.62
1091,Content,2023-12-01,184.07
1092,Outbound,2023-12-01,386.31
1093,Partners,2023-12-01,290.6
1094,Content,2023-12-01,152.93
1095,Outbound,2023-12-01,585.13
1096,Referral,2023-12-01,53.03
1097,Referral,2023-12-01,176.43
1098,Paid Search,2023-12-01,291.18
1099,Referral,2023-12-01,116.47
1100,Referral,2023-12-01,112.52
1101,Paid Search,2023-12-01,284.56
1102,Content,2023-12-01,247.09
1103,Referral,2023-12-01,127.29
1104,Outbound,2023-12-01,725.74
1105,Content,2023-12-01,267.28
1106,Partners,2023-12-01,217.47
1107,Outbound,2023-12-01,449.69
1108,Content,2023-12-01,159.28
1109,Outbound,2023-12-01,794.1
1110,Partners,2023-12-01,473.08
1111,Paid Search,2023-12-01,395.51
1112,Content,2023-12-01,271.51
1113,Partners,2023-12-01,270.49
1114,Referral,2023-12-01,153.33
1115,Referral,2023-12-01,57.45
1116,Partners,2023-12-01,225.01
1117,Outbound,2023-12-01,706.62
1118,Referral,2023-12-01,126.99
1119,Paid Search,2023-12-01,252.93
1120,Outbound,2023-12-01,305.08
1121,Referral,2023-12-01,191.45
1122,Referral,2023-12-01,106.47
1123,Referral,2023-12-01,82.73
1124,Referral,2023-12-01,173.65
1125,Content,2023-12-01,81.62
1126,Referral,2023-12-01,139.07
1127,Referral,2023-12-01,66.22
1128,Paid Search,2023-12-01,310.59
1129,Referral,2023-12-01,89.17
1130,Referral,2023-12-01,127.59
1131,Outbound,2023-12-01,783.26
1132,Partners,2023-12-01,261.86
1133,Outbound,2023-12-01,693.24
1134,Referral,2023-12-01,112.78
1135,Content,2023-12-01,208.27
1136,Partners,2023-12-01,270.11
1137,Outbound,2023-12-01,682.99
1138,Content,2023-12-01,227.81
1139,Partners,2023-12-01,209.5
1140,Partners,2023-12-01,184.16
1141,Outbound,2023-12-01,735.11
1142,Partners,2023-12-01,214.07
1143,Referral,2024-01-01,83.34
1144,Outbound,2024-01-01,484.25
1145,Referral,2024-01-01,137.84
1146,Content,2024-01-01,183.52
1147,Partners,2024-01-01,367.23
1148,Content,2024-01-01,190.11
1149,Content,2024-01-01,170.88
1150,Outbound,2024-01-01,420.18
1151,Content,2024-01-01,276.43
1152,Content,2024-01-01,269.73
1153,Outbound,2024-01-01,592.55
1154,Outbound,2024-01-01,334.81
1155,Content,2024-01-01,247.46
1156,Outbound,2024-01-01,395.06
1157,Paid Search,2024-01-01,373.48
1158,Content,2024-01-01,292.37
1159,Content,2024-01-01,197.43
1160,Referral,2024-01-01,183.8
1161,Partners,2024-01-01,386.86
1162,Outbound,2024-01-01,826.19
1163,Referral,2024-01-01,107.53
1164,Partners,2024-01-01,172.85
1165,Paid Search,2024-01-01,316.33
1166,Partners,2024-01-01,268.24
1167,Outbound,2024-01-01,840.83
1168,Referral,2024-01-01,74.73
1169,Content,2024-01-01,129.35
1170,Outbound,2024-01-01,313.15
1171,Partners,2024-01-01,278.31
1172,Paid Search,2024-01-01,456.13
1173,Partners,2024-01-01,357.87
1174,Paid Search,2024-01-01,461.43
1175,Paid Search,2024-01-01,246.32
1176,Content,2024-01-01,200.4
1177,Content,2024-01-01,125.21
1178,Paid Search,2024-01-01,464.67
1179,Partners,2024-01-01,361.97
1180,Outbound,2024-01-01,839.17
1181,Partners,2024-01-01,191.21
1182,Paid Search,2024-01-01,399.1
1183,Partners,2024-01-01,242.05
1184,Partners,2024-01-01,275.27
1185,Content,2024-01-01,88.67
1186,Content,2024-01-01,231.4
1187,Content,2024-01-01,80.6
1188,Paid Search,2024-01-01,534.09
1189,Content,2024-01-01,99.82
1190,Partners,2024-01-01,403.25
1191,Referral,2024-01-01,118.51
1192,Referral,2024-01-01,57.51
1193,Outbound,2024-01-01,811.35
1194,Referral,2024-01-01,96.91
1195,Paid Search,2024-01-01,503.28
1196,Paid Search,2024-01-01,255.36
1197,Outbound,2024-01-01,836.72
1198,Partners,2024-01-01,406.57
1199,Referral,2024-01-01,77.43
1200,Content,2024-01-01,180.44
1201,Content,2024-01-01,185.21
1202,Content,2024-01-01,255.32
1203,Paid Search,2024-01-01,490.56
1204,Outbound,2024-01-01,846.74
1205,Content,2024-01-01,229.25
1206,Outbound,2024-01-01,767.5
1207,Partners,2024-01-01,389.56
1208,Outbound,2024-01-01,592.87
1209,Content,2024-01-01,93.93
1210,Referral,2024-01-01,180.25
1211,Partners,2024-01-01,351.83
1212,Partners,2024-01-01,484.52
1213,Referral,2024-01-01,153.24
1214,Partners,2024-01-01,381.6
1215,Outbound,2024-01-01,698.23
1216,Content,2024-01-01,261.82
1217,Partners,2024-01-01,375.19
1218,Outbound,2024-01-01,581.57
1219,Content,2024-01-01,96.47
1220,Content,2024-01-01,152.8
1221,Referral,2024-01-01,83.41
1222,Content,2024-01-01,131.7
1223,Content,2024-01-01,206.07
1224,Paid Search,2024-01-01,378.83
1225,Paid Search,2024-01-01,498.1
1226,Paid Search,2024-01-01,364.94
1227,Partners,2024-01-01,439.07
1228,Partners,2024-01-01,373.14
1229,Partners,2024-01-01,379.11
1230,Content,2024-01-01,159.94
1231,Paid Search,2024-01-01,537.73
1232,Referral,2024-01-01,142.96
1233,Content,2024-01-01,159.92
1234,Content,2024-01-01,247.05
1235,Outbound,2024-01-01,513.08
1236,Referral,2024-01-01,106.08
1237,Paid Search,2024-01-01,265.66
1238,Outbound,2024-01-01,745.51
1239,Content,2024-01-01,214.39
1240,Outbound,2024-01-01,811.32
1241,Outbound,2024-01-01,768.85
1242,Referral,2024-01-01,112.17
1243,Partners,2024-01-01,462.11
1244,Content,2024-01-01,290.36
1245,Outbound,2024-01-01,302.6
1246,Paid Search,2024-01-01,373.12
1247,Partners,2024-01-01,327.92
1248,Outbound,2024-01-01,404.19
1249,Outbound,2024-01-01,694.51
1250,Partners,2024-01-01,326.44
1251,Content,2024-01-01,213.98
1252,Outbound,2024-01-01,878.16
1253,Referral,2024-01-01,70.01
1254,Content,2024-01-01,275.02
1255,Partners,2024-01-01,395.52
1256,Referral,2024-01-01,190.33
1257,Outbound,2024-01-01,674.5
1258,Referral,2024-01-01,188.18
1259,Outbound,2024-01-01,690.05
1260,Outbound,2024-01-01,716.59
1261,Referral,2024-01-01,164.12
1262,Partners,2024-01-01,349.72
1263,Content,2024-01-01,276.65
1264,Partners,2024-01-01,446.56
1265,Paid Search,2024-01-01,210.11
1266,Outbound,2024-01-01,333.96
1267,Referral,2024-01-01,74.14
1268,Referral,2024-01-01,71.96
1269,Paid Search,2024-01-01,318.06
1270,Partners,2024-01-01,434.91
1271,Paid Search,2024-01-01,470.21
1272,Partners,2024-01-01,409.84
1273,Partners,2024-01-01,328.82
1274,Referral,2024-01-01,57.05
1275,Content,2024-01-01,290.47
1276,Referral,2024-01-01,58.07
1277,Referral,2024-01-01,180.33
1278,Content,2024-01-01,280.53
1279,Referral,2024-01-01,131.99
1280,Partners,2024-01-01,403.72
1281,Outbound,2024-01-01,406.46
1282,Paid Search,2024-01-01,269.52
1283,Partners,2024-01-01,164.22
1284,Referral,2024-01-01,69.51
1285,Partners,2024-01-01,151.98
1286,Content,2024-01-01,114.06
1287,Outbound,2024-01-01,658.13
1288,Partners,2024-01-01,255.4
1289,Partners,2024-01-01,175.51
1290,Referral,2024-01-01,193.55
1291,Partners,2024-01-01,326.8
1292,Content,2024-01-01,168.75
1293,Referral,2024-01-01,82.0
1294,Referral,2024-01-01,94.04
1295,Partners,2024-01-01,498.82
1296,Paid Search,2024-01-01,338.4
1297,Outbound,2024-01-01,668.22
1298,Partners,2024-01-01,163.96
1299,Referral,2024-01-01,169.43
1300,Paid Search,2024-01-01,416.09
1301,Referral,2024-01-01,127.53
1302,Referral,2024-01-01,126.31
1303,Content,2024-01-01,277.62
1304,Outbound,2024-01-01,349.41
1305,Paid Search,2024-01-01,582.51
1306,Partners,2024-01-01,369.43
1307,Outbound,2024-01-01,764.15
1308,Content,2024-01-01,125.23
1309,Content,2024-01-01,286.75
1310,Outbound,2024-01-01,730.12
1311,Paid Search,2024-01-01,221.71
1312,Referral,2024-01-01,136.24
1313,Outbound,2024-01-01,544.58
1314,Content,2024-01-01,175.27
1315,Paid Search,2024-01-01,247.32
1316,Paid Search,2024-01-01,447.34
1317,Partners,2024-01-01,446.89
1318,Referral,2024-01-01,65.92
1319,Referral,2024-02-01,92.23
1320,Content,2024-02-01,260.87
1321,Paid Search,2024-02-01,413.39
1322,Outbound,2024-02-01,778.06
1323,Partners,2024-02-01,371.92
1324,Referral,2024-02-01,187.13
1325,Referral,2024-02-01,51.67
1326,Partners,2024-02-01,164.62
1327,Partners,2024-02-01,338.0
1328,Paid Search,2024-02-01,499.32
1329,Referral,2024-02-01,185.84
1330,Partners,2024-02-01,214.4
1331,Partners,2024-02-01,218.01
1332,Outbound,2024-02-01,640.38
1333,Paid Search,2024-02-01,572.95
1334,Partners,2024-02-01,342.38
1335,Referral,2024-02-01,87.6
1336,Outbound,2024-02-01,592.31
1337,Referral,2024-02-01,150.69
1338,Outbound,2024-02-01,671.71
1339,Outbound,2024-02-01,570.39
1340,Partners,2024-02-01,392.71
1341,Outbound,2024-02-01,518.7
1342,Referral,2024-02-01,75.3
1343,Referral,2024-02-01,83.23
1344,Content,2024-02-01,159.09
1345,Referral,2024-02-01,119.43
1346,Referral,2024-02-01,123.05
1347,Paid Search,2024-02-01,442.65
1348,Referral,2024-02-01,71.0
1349,Partners,2024-02-01,406.74
1350,Paid Search,2024-02-01,556.84
1351,Partners,2024-02-01,434.42
1352,Partners,2024-02-01,356.51
1353,Paid Search,2024-02-01,417.39
1354,Partners,2024-02-01,421.32
1355,Referral,2024-02-01,183.72
1356,Partners,2024-02-01,251.85
1357,Content,2024-02-01,99.92
1358,Referral,2024-02-01,149.4
1359,Partners,2024-02-01,415.02
1360,Outbound,2024-02-01,407.49
1361,Partners,2024-02-01,488.71
1362,Content,2024-02-01,88.89
1363,Content,2024-02-01,138.16
1364,Outbound,2024-02-01,424.06
1365,Referral,2024-02-01,187.69
1366,Paid Search,2024-02-01,459.41
1367,Paid Search,2024-02-01,408.55
1368,Referral,2024-02-01,89.5
1369,Partners,2024-02-01,281.83
1370,Content,2024-02-01,223.73
1371,Paid Search,2024-02-01,350.53
1372,Outbound,2024-02-01,511.74
1373,Referral,2024-02-01,122.32
1374,Partners,2024-02-01,458.71
1375,Content,2024-02-01,96.96
1376,Referral,2024-02-01,78.04
1377,Referral,2024-02-01,172.54
1378,Outbound,2024-02-01,498.13
1379,Paid Search,2024-02-01,391.53
1380,Outbound,2024-02-01,688.36
1381,Content,2024-02-01,89.49
1382,Partners,2024-02-01,197.15
1383,Partners,2024-02-01,350.29
1384,Paid Search,2024-02-01,568.98
1385,Partners,2024-02-01,359.78
1386,Partners,2024-02-01,457.48
1387,Referral,2024-02-01,82.49
1388,Partners,2024-02-01,453.56
1389,Outbound,2024-02-01,546.46
1390,Outbound,2024-02-01,792.27
1391,Outbound,2024-02-01,606.48
1392,Outbound,2024-02-01,505.6
1393,Content,2024-02-01,95.15
1394,Content,2024-02-01,103.89
1395,Outbound,2024-02-01,845.6
1396,Content,2024-02-01,213.21
1397,Outbound,2024-02-01,668.85
1398,Paid Search,2024-02-01,412.57
1399,Paid Search,2024-02-01,463.76
1400,Partners,2024-02-01,150.42
1401,Content,2024-02-01,161.48
1402,Paid Search,2024-02-01,371.58
1403,Content,2024-02-01,163.87
1404,Partners,2024-02-01,467.75
1405,Partners,2024-02-01,196.86
1406,Content,2024-02-01,280.22
1407,Paid Search,2024-02-01,550.71
1408,Content,2024-02-01,81.2
1409,Paid Search,2024-02-01,247.13
1410,Paid Search,2024-02-01,282.17
1411,Referral,2024-02-01,65.99
1412,Content,2024-02-01,135.8
1413,Partners,2024-02-01,277.98
1414,Referral,2024-02-01,109.62
1415,Outbound,2024-02-01,770.27
1416,Content,2024-02-01,203.0
1417,Content,2024-02-01,147.46
1418,Referral,2024-02-01,109.72
1419,Outbound,2024-02-01,695.57
1420,Outbound,2024-02-01,719.59
1421,Outbound,2024-02-01,605.01
1422,Referral,2024-02-01,142.1
1423,Paid Search,2024-02-01,585.83
1424,Paid Search,2024-02-01,529.3
1425,Content,2024-02-01,175.78
1426,Paid Search,2024-02-01,348.33
1427,Partners,2024-02-01,284.51
1428,Content,2024-02-01,194.62
1429,Partners,2024-02-01,420.76
1430,Outbound,2024-02-01,563.38
1431,Outbound,2024-02-01,858.46
1432,Partners,2024-02-01,161.76
1433,Partners,2024-02-01,394.46
