customer_id,signup_month,acquisition_channel,initial_plan_id
910,2023-11-01,Paid Search,2
911,2023-11-01,Referral,1
912,2023-11-01,Outbound,2
913,2023-11-01,Paid Search,2
914,2023-11-01,Outbound,1
915,2023-11-01,Content,2
916,2023-11-01,Paid Search,3
917,2023-11-01,Outbound,1
918,2023-11-01,Content,1
919,2023-11-01,Content,3
920,2023-11-01,Paid Search,1
921,2023-11-01,Outbound,1
922,2023-11-01,Content,1
923,2023-11-01,Partners,2
924,2023-11-01,Content,1
925,2023-11-01,Partners,1
926,2023-11-01,Paid Search,1
927,2023-11-01,Outbound,1
928,2023-11-01,Paid Search,1
929,2023-11-01,Outbound,1
930,2023-11-01,Content,1
931,2023-11-01,Paid Search,1
932,2023-11-01,Outbound,1
933,2023-11-01,Paid Search,1
934,2023-11-01,Partners,1
935,2023-11-01,Referral,1
936,2023-11-01,Referral,2
937,2023-11-01,Paid Search,1
938,2023-11-01,Partners,1
939,2023-11-01,Partners,2
940,2023-11-01,Partners,1
941,2023-11-01,Partners,1
942,2023-11-01,Paid Search,2
943,2023-11-01,Paid Search,1
944,2023-11-01,Paid Search,2
945,2023-11-01,Paid Search,1
946,2023-11-01,Outbound,1
947,2023-11-01,Paid Search,1
948,2023-11-01,Content,1
949,2023-11-01,Referral,1
950,2023-11-01,Referral,1
951,2023-11-01,Paid Search,1
952,2023-11-01,Paid Search,3
953,2023-11-01,Content,2
954,2023-11-01,Referral,1
955,2023-11-01,Paid Search,1
956,2023-11-01,Referral,2
957,2023-11-01,Referral,1
958,2023-11-01,Outbound,2
959,2023-11-01,Outbound,1
960,2023-11-01,Paid Search,1
961,2023-11-01,Paid Search,3
962,2023-11-01,Content,2
963,2023-12-01,Paid Search,1
964,2023-12-01,Content,1
965,2023-12-01,Outbound,2
966,2023-12-01,Outbound,2
967,2023-12-01,Referral,1
968,2023-12-01,Partners,1
969,2023-12-01,Content,1
970,2023-12-01,Content,2
971,2023-12-01,Referral,1
972,2023-12-01,Content,2
973,2023-12-01,Referral,1
974,2023-12-01,Outbound,1
975,2023-12-01,Paid Search,1
976,2023-12-01,Content,1
977,2023-12-01,Referral,3
978,2023-12-01,Referral,1
979,2023-12-01,Paid Search,1
980,2023-12-01,Partners,1
981,2023-12-01,Referral,1
982,2023-12-01,Referral,1
983,2023-12-01,Referral,1
984,2023-12-01,Paid Search,3
985,2023-12-01,Partners,2
986,2023-12-01,Content,1
987,2023-12-01,Paid Search,1
988,2023-12-01,Outbound,1
989,2023-12-01,Referral,2
990,2023-12-01,Paid Search,1
991,2023-12-01,Paid Search,1
992,2023-12-01,Content,2
993,2023-12-01,Referral,1
994,2023-12-01,Paid Search,1
995,2023-12-01,Content,1
996,2023-12-01,Content,1
997,2023-12-01,Outbound,1
998,2023-12-01,Outbound,1
999,2023-12-01,Outbound,2
1000,2023-12-01,Partners,1
1001,2023-12-01,Content,1
1002,2023-12-01,Partners,1
1003,2023-12-01,Partners,2
1004,2023-12-01,Referral,1
1005,2023-12-01,Referral,3
1006,2023-12-01,Content,1
1007,2023-12-01,Partners,1
1008,2023-12-01,Referral,1
1009,2023-12-01,Partners,1
1010,2023-12-01,Outbound,3
1011,2023-12-01,Outbound,1
1012,2023-12-01,Paid Search,2
1013,2023-12-01,Partners,2
1014,2023-12-01,Referral,3
1015,2023-12-01,Outbound,1
1016,2023-12-01,Referral,3
1017,2023-12-01,Referral,3
1018,2023-12-01,Partners,3
1019,2023-12-01,Content,1
1020,2023-12-01,Paid Search,1
1021,2023-12-01,Outbound,1
1022,2023-12-01,Referral,3
1023,2023-12-01,Outbound,1
1024,2023-12-01,Referral,1
1025,2023-12-01,Outbound,2
1026,2023-12-01,Referral,3
1027,2023-12-01,Content,1
1028,2023-12-01,Referral,1
1029,2023-12-01,Content,2
1030,2023-12-01,Referral,1
1031,2023-12-01,Partners,2
1032,2023-12-01,Partners,2
1033,2023-12-01,Referral,1
1034,2023-12-01,Partners,1
1035,2023-12-01,Partners,1
1036,2023-12-01,Partners,1
1037,2023-12-01,Content,1
1038,2023-12-01,Outbound,1
1039,2023-12-01,Paid Search,2
1040,2023-12-01,Referral,1
1041,2023-12-01,Outbound,2
1042,2023-12-01,Paid Search,2
1043,2023-12-01,Content,2
1044,2023-12-01,Content,1
1045,2023-12-01,Partners,1
1046,2023-12-01,Partners,2
1047,2023-12-01,Outbound,1
1048,2023-12-01,Paid Search,1
1049,2023-12-01,Paid Search,1
1050,2023-12-01,Content,1
1051,2023-12-01,Paid Search,1
1052,2023-12-01,Content,2
1053,2023-12-01,Outbound,2
1054,2023-12-01,Paid Search,1
1055,2023-12-01,Outbound,1
1056,2023-12-01,Partners,1
1057,2023-12-01,Outbound,1
1058,2023-12-01,Partners,2
1059,2023-12-01,Referral,1
1060,2023-12-01,Partners,1
1061,2023-12-01,Outbound,1
1062,2023-12-01,Paid Search,1
1063,2023-12-01,Content,1
1064,2023-12-01,Referral,1
1065,2023-12-01,Outbound,1
1066,2023-12-01,Outbound,1
1067,2023-12-01,Content,1
1068,2023-12-01,Partners,1
1069,2023-12-01,Paid Search,1
1070,2023-12-01,Partners,1
1071,2023-12-01,Outbound,1
1072,2023-12-01,Partners,1
1073,2023-12-01,Content,1
1074,2023-12-01,Referral,1
1075,2023-12-01,Paid Search,1
1076,2023-12-01,Partners,2
1077,2023-12-01,Paid Search,3
1078,2023-12-01,Outbound,3
1079,2023-12-01,Outbound,1
1080,2023-12-01,Content,1
1081,2023-12-01,Outbound,2
1082,2023-12-01,Paid Search,1
1083,2023-12-01,Partners,1
1084,2023-12-01,Content,3
1085,2023-12-01,Partners,1
1086,2023-12-01,Paid Search,1
1087,2023-12-01,Partners,1
1088,2023-12-01,Paid Search,3
1089,2023-12-01,Paid Search,2
1090,2023-12-01,Referral,2
1091,2023-12-01,Content,1
1092,2023-12-01,Outbound,1
1093,2023-12-01,Partners,2
1094,2023-12-01,Content,2
1095,2023-12-01,Outbound,1
1096,2023-12-01,Referral,2
1097,2023-12-01,Referral,1
1098,2023-12-01,Paid Search,3
1099,2023-12-01,Referral,3
1100,2023-12-01,Referral,1
1101,2023-12-01,Paid Search,1
1102,2023-12-01,Content,2
1103,2023-12-01,Referral,2
1104,2023-12-01,Outbound,1
1105,2023-12-01,Content,1
1106,2023-12-01,Partners,1
1107,2023-12-01,Outbound,2
1108,2023-12-01,Content,1
1109,2023-12-01,Outbound,1
1110,2023-12-01,Partners,1
1111,2023-12-01,Paid Search,1
1112,2023-12-01,Content,1
1113,2023-12-01,Partners,1
1114,2023-12-01,Referral,2
1115,2023-12-01,Referral,1
1116,2023-12-01,Partners,2
1117,2023-12-01,Outbound,2
1118,2023-12-01,Referral,2
1119,2023-12-01,Paid Search,1
1120,2023-12-01,Outbound,2
1121,2023-12-01,Referral,2
1122,2023-12-01,Referral,1
1123,2023-12-01,Referral,1
1124,2023-12-01,Referral,2
1125,2023-12-01,Content,1
1126,2023-12-01,Referral,1
1127,2023-12-01,Referral,1
1128,2023-12-01,Paid Search,1
1129,2023-12-01,Referral,2
1130,2023-12-01,Referral,1
1131,2023-12-01,Outbound,2
1132,2023-12-01,Partners,1
1133,2023-12-01,Outbound,2
1134,2023-12-01,Referral,1
1135,2023-12-01,Content,2
1136,2023-12-01,Partners,2
1137,2023-12-01,Outbound,2
1138,2023-12-01,Content,3
1139,2023-12-01,Partners,1
1140,2023-12-01,Partners,1
1141,2023-12-01,Outbound,2
1142,2023-12-01,Partners,2
1143,2024-01-01,Referral,2
1144,2024-01-01,Outbound,2
1145,2024-01-01,Referral,1
1146,2024-01-01,Content,2
1147,2024-01-01,Partners,1
1148,2024-01-01,Content,2
1149,2024-01-01,Content,1
1150,2024-01-01,Outbound,1
1151,2024-01-01,Content,3
1152,2024-01-01,Content,1
1153,2024-01-01,Outbound,2
1154,2024-01-01,Outbound,1
1155,2024-01-01,Content,1
1156,2024-01-01,Outbound,1
1157,2024-01-01,Paid Search,1
1158,2024-01-01,Content,1
1159,2024-01-01,Content,1
1160,2024-01-01,Referral,3
1161,2024-01-01,Partners,1
1162,2024-01-01,Outbound,1
1163,2024-01-01,Referral,1
1164,2024-01-01,Partners,1
1165,2024-01-01,Paid Search,1
1166,2024-01-01,Partners,1
1167,2024-01-01,Outbound,1
1168,2024-01-01,Referral,2
1169,2024-01-01,Content,1
1170,2024-01-01,Outbound,1
1171,2024-01-01,Partners,1
1172,2024-01-01,Paid Search,1
1173,2024-01-01,Partners,2
1174,2024-01-01,Paid Search,2
1175,2024-01-01,Paid Search,1
1176,2024-01-01,Content,1
1177,2024-01-01,Content,2
1178,2024-01-01,Paid Search,1
1179,2024-01-01,Partners,1
1180,2024-01-01,Outbound,1
1181,2024-01-01,Partners,2
1182,2024-01-01,Paid Search,2
1183,2024-01-01,Partners,1
1184,2024-01-01,Partners,3
1185,2024-01-01,Content,1
1186,2024-01-01,Content,3
1187,2024-01-01,Content,1
1188,2024-01-01,Paid Search,3
1189,2024-01-01,Content,1
1190,2024-01-01,Partners,1
1191,2024-01-01,Referral,2
1192,2024-01-01,Referral,1
1193,2024-01-01,Outbound,2
1194,2024-01-01,Referral,2
1195,2024-01-01,Paid Search,1
1196,2024-01-01,Paid Search,1
1197,2024-01-01,Outbound,1
1198,2024-01-01,Partners,1
1199,2024-01-01,Referral,2
1200,2024-01-01,Content,1
1201,2024-01-01,Content,2
1202,2024-01-01,Content,2
1203,2024-01-01,Paid Search,1
1204,2024-01-01,Outbound,1
1205,2024-01-01,Content,2
1206,2024-01-01,Outbound,2
1207,2024-01-01,Partners,1
1208,2024-01-01,Outbound,1
1209,2024-01-01,Content,1
1210,2024-01-01,Referral,1
1211,2024-01-01,Partners,2
1212,2024-01-01,Partners,1
1213,2024-01-01,Referral,1
1214,2024-01-01,Partners,1
1215,2024-01-01,Outbound,1
1216,2024-01-01,Content,1
1217,2024-01-01,Partners,1
1218,2024-01-01,Outbound,1
1219,2024-01-01,Content,2
1220,2024-01-01,Content,1
1221,2024-01-01,Referral,1
1222,2024-01-01,Content,1
1223,2024-01-01,Content,1
1224,2024-01-01,Paid Search,2
1225,2024-01-01,Paid Search,3
1226,2024-01-01,Paid Search,1
1227,2024-01-01,Partners,1
1228,2024-01-01,Partners,3
1229,2024-01-01,Partners,1
1230,2024-01-01,Content,3
1231,2024-01-01,Paid Search,2
1232,2024-01-01,Referral,1
1233,2024-01-01,Content,2
1234,2024-01-01,Content,1
1235,2024-01-01,Outbound,1
1236,2024-01-01,Referral,1
1237,2024-01-01,Paid Search,1
1238,2024-01-01,Outbound,2
1239,2024-01-01,Content,1
1240,2024-01-01,Outbound,1
1241,2024-01-01,Outbound,1
1242,2024-01-01,Referral,1
1243,2024-01-01,Partners,1
1244,2024-01-01,Content,2
1245,2024-01-01,Outbound,3
1246,2024-01-01,Paid Search,1
1247,2024-01-01,Partners,1
1248,2024-01-01,Outbound,2
1249,2024-01-01,Outbound,1
1250,2024-01-01,Partners,2
1251,2024-01-01,Content,1
1252,2024-01-01,Outbound,1
1253,2024-01-01,Referral,1
1254,2024-01-01,Content,2
1255,2024-01-01,Partners,1
1256,2024-01-01,Referral,2
1257,2024-01-01,Outbound,1
1258,2024-01-01,Referral,2
1259,2024-01-01,Outbound,3
1260,2024-01-01,Outbound,1
1261,2024-01-01,Referral,2
1262,2024-01-01,Partners,1
1263,2024-01-01,Content,2
1264,2024-01-01,Partners,1
1265,2024-01-01,Paid Search,1
1266,2024-01-01,Outbound,1
1267,2024-01-01,Referral,2
1268,2024-01-01,Referral,2
1269,2024-01-01,Paid Search,2
1270,2024-01-01,Partners,1
1271,2024-01-01,Paid Search,2
1272,2024-01-01,Partners,2
1273,2024-01-01,Partners,1
1274,2024-01-01,Referral,2
1275,2024-01-01,Content,1
1276,2024-01-01,Referral,3
1277,2024-01-01,Referral,1
1278,2024-01-01,Content,2
1279,2024-01-01,Referral,2
1280,2024-01-01,Partners,1
1281,2024-01-01,Outbound,1
1282,2024-01-01,Paid Search,1
1283,2024-01-01,Partners,1
1284,2024-01-01,Referral,1
1285,2024-01-01,Partners,2
1286,2024-01-01,Content,2
1287,2024-01-01,Outbound,3
1288,2024-01-01,Partners,2
1289,2024-01-01,Partners,1
1290,2024-01-01,Referral,1
1291,2024-01-01,Partners,1
1292,2024-01-01,Content,1
1293,2024-01-01,Referral,1
1294,2024-01-01,Referral,1
1295,2024-01-01,Partners,1
1296,2024-01-01,Paid Search,1
1297,2024-01-01,Outbound,3
1298,2024-01-01,Partners,1
1299,2024-01-01,Referral,1
1300,2024-01-01,Paid Search,1
1301,2024-01-01,Referral,1
1302,2024-01-01,Referral,1
1303,2024-01-01,Content,1
1304,2024-01-01,Outbound,1
1305,2024-01-01,Paid Search,1
1306,2024-01-01,Partners,1
1307,2024-01-01,Outbound,2
1308,2024-01-01,Content,2
1309,2024-01-01,Content,2
1310,2024-01-01,Outbound,1
1311,2024-01-01,Paid Search,1
1312,2024-01-01,Referral,1
1313,2024-01-01,Outbound,3
1314,2024-01-01,Content,2
1315,2024-01-01,Paid Search,1
1316,2024-01-01,Paid Search,2
1317,2024-01-01,Partners,1
1318,2024-01-01,Referral,3
1319,2024-02-01,Referral,2
1320,2024-02-01,Content,1
1321,2024-02-01,Paid Search,1
1322,2024-02-01,Outbound,2
1323,2024-02-01,Partners,1
1324,2024-02-01,Referral,2
1325,2024-02-01,Referral,3
1326,2024-02-01,Partners,1
1327,2024-02-01,Partners,1
1328,2024-02-01,Paid Search,1
1329,2024-02-01,Referral,1
1330,2024-02-01,Partners,1
1331,2024-02-01,Partners,2
1332,2024-02-01,Outbound,2
1333,2024-02-01,Paid Search,2
1334,2024-02-01,Partners,1
1335,2024-02-01,Referral,2
1336,2024-02-01,Outbound,2
1337,2024-02-01,Referral,1
1338,2024-02-01,Outbound,1
1339,2024-02-01,Outbound,1
1340,2024-02-01,Partners,2
1341,2024-02-01,Outbound,1
1342,2024-02-01,Referral,3
1343,2024-02-01,Referral,1
1344,2024-02-01,Content,1
1345,2024-02-01,Referral,2
1346,2024-02-01,Referral,2
1347,2024-02-01,Paid Search,1
1348,2024-02-01,Referral,2
1349,2024-02-01,Partners,1
1350,2024-02-01,Paid Search,2
1351,2024-02-01,Partners,2
1352,2024-02-01,Partners,1
1353,2024-02-01,Paid Search,1
1354,2024-02-01,Partners,1
1355,2024-02-01,Referral,1
1356,2024-02-01,Partners,2
1357,2024-02-01,Content,1
1358,2024-02-01,Referral,1
1359,2024-02-01,Partners,2
1360,2024-02-01,Outbound,1
1361,2024-02-01,Partners,2
1362,2024-02-01,Content,3
1363,2024-02-01,Content,1
1364,2024-02-01,Outbound,1
1365,2024-02-01,Referral,1
1366,2024-02-01,Paid Search,1
1367,2024-02-01,Paid Search,2
1368,2024-02-01,Referral,2
1369,2024-02-01,Partners,1
1370,2024-02-01,Content,1
1371,2024-02-01,Paid Search,1
1372,2024-02-01,Outbound,1
1373,2024-02-01,Referral,1
1374,2024-02-01,Partners,1
1375,2024-02-01,Content,1
1376,2024-02-01,Referral,1
1377,2024-02-01,Referral,2
1378,2024-02-01,Outbound,1
1379,2024-02-01,Paid Search,1
1380,2024-02-01,Outbound,1
1381,2024-02-01,Content,1
1382,2024-02-01,Partners,1
1383,2024-02-01,Partners,1
1384,2024-02-01,Paid Search,1
1385,2024-02-01,Partners,3
1386,2024-02-01,Partners,2
1387,2024-02-01,Referral,3
1388,2024-02-01,Partners,3
1389,2024-02-01,Outbound,1
1390,2024-02-01,Outbound,2
1391,2024-02-01,Outbound,2
1392,2024-02-01,Outbound,2
1393,2024-02-01,Content,1
1394,2024-02-01,Content,1
1395,2024-02-01,Outbound,1
1396,2024-02-01,Content,2
1397,2024-02-01,Outbound,1
1398,2024-02-01,Paid Search,2
1399,2024-02-01,Paid Search,1
1400,2024-02-01,Partners,1
1401,2024-02-01,Content,1
1402,2024-02-01,Paid Search,2
1403,2024-02-01,Content,2
1404,2024-02-01,Partners,2
1405,2024-02-01,Partners,1
1406,2024-02-01,Content,2
1407,2024-02-01,Paid Search,1
1408,2024-02-01,Content,1
1409,2024-02-01,Paid Search,1
1410,2024-02-01,Paid Search,1
1411,2024-02-01,Referral,1
1412,2024-02-01,Content,2
1413,2024-02-01,Partners,1
1414,2024-02-01,Referral,3
1415,2024-02-01,Outbound,1
1416,2024-02-01,Content,1
1417,2024-02-01,Content,1
1418,2024-02-01,Referral,2
1419,2024-02-01,Outbound,2
1420,2024-02-01,Outbound,1
1421,2024-02-01,Outbound,1
1422,2024-02-01,Referral,2
1423,2024-02-01,Paid Search,1
1424,2024-02-01,Paid Search,2
1425,2024-02-01,Content,3
1426,2024-02-01,Paid Search,1
1427,2024-02-01,Partners,1
1428,2024-02-01,Content,2
1429,2024-02-01,Partners,1
1430,2024-02-01,Outbound,2
1431,2024-02-01,Outbound,2
1432,2024-02-01,Partners,1
1433,2024-02-01,Partners,1
1434,2024-02-01,Partners,1
1435,2024-02-01,Outbound,2
1436,2024-02-01,Paid Search,3
1437,2024-02-01,Referral,2
1438,2024-02-01,Outbound,1
1439,2024-02-01,Paid Search,3
1440,2024-02-01,Partners,3
1441,2024-02-01,Referral,1
1442,2024-02-01,Content,3
1443,2024-02-01,Referral,1
1444,2024-02-01,Partners,1
1445,2024-02-01,Paid Search,2
1446,2024-02-01,Partners,2
1447,2024-02-01,Content,3
1448,2024-02-01,Outbound,2
1449,2024-02-01,Content,2
1450,2024-02-01,Paid Search,1
1451,2024-02-01,Content,2
1452,2024-02-01,Outbound,2
1453,2024-02-01,Referral,1
1454,2024-02-01,Referral,1
1455,2024-02-01,Referral,1
1456,2024-02-01,Content,1
1457,2024-02-01,Partners,1
1458,2024-02-01,Outbound,1
1459,2024-02-01,Outbound,2
1460,2024-02-01,Outbound,2
1461,2024-02-01,Referral,1
1462,2024-02-01,Paid Search,2
1463,2024-02-01,Partners,1
1464,2024-02-01,Paid Search,2
1465,2024-02-01,Referral,1
1466,2024-02-01,Partners,2
1467,2024-02-01,Partners,1
1468,2024-02-01,Partners,1
1469,2024-02-01,Content,1
1470,2024-02-01,Partners,1
1471,2024-02-01,Outbound,1
1472,2024-02-01,Partners,1
1473,2024-02-01,Paid Search,2
1474,2024-02-01,Paid Search,1
1475,2024-02-01,Referral,1
1476,2024-02-01,Referral,1
1477,2024-02-01,Referral,1
1478,2024-02-01,Content,2
1479,2024-02-01,Content,1
1480,2024-02-01,Outbound,3
1481,2024-02-01,Paid Search,2
1482,2024-02-01,Partners,1
1483,2024-02-01,Outbound,2
1484,2024-02-01,Content,2
1485,2024-02-01,Content,1
1486,2024-02-01,Partners,1
1487,2024-02-01,Content,1
1488,2024-02-01,Partners,1
1489,2024-02-01,Outbound,1
1490,2024-02-01,Content,2
1491,2024-02-01,Referral,1
1492,2024-02-01,Partners,3
1493,2024-02-01,Paid Search,1
1494,2024-02-01,Partners,1
1495,2024-02-01,Partners,1
1496,2024-02-01,Referral,1
1497,2024-02-01,Content,2
1498,2024-02-01,Referral,1
1499,2024-02-01,Outbound,2
1500,2024-02-01,Content,2
1501,2024-02-01,Paid Search,1
1502,2024-02-01,Referral,1
1503,2024-02-01,Referral,2
1504,2024-02-01,Content,2
1505,2024-02-01,Partners,1
1506,2024-02-01,Outbound,1
1507,2024-02-01,Outbound,2
1508,2024-02-01,Paid Search,1
1509,2024-02-01,Paid Search,1
1510,2024-02-01,Partners,1
1511,2024-02-01,Partners,2
1512,2024-02-01,Referral,2
1513,2024-02-01,Content,1
1514,2024-02-01,Referral,1
1515,2024-02-01,Partners,2
1516,2024-03-01,Referral,2
1517,2024-03-01,Content,1
1518,2024-03-01,Referral,1
1519,2024-03-01,Partners,1
1520,2024-03-01,Partners,1
1521,2024-03-01,Partners,1
1522,2024-03-01,Partners,1
1523,2024-03-01,Referral,1
1524,2024-03-01,Referral,1
1525,2024-03-01,Outbound,1
1526,2024-03-01,Paid Search,2
1527,2024-03-01,Content,1
1528,2024-03-01,Referral,1
1529,2024-03-01,Partners,1
1530,2024-03-01,Partners,1
1531,2024-03-01,Content,2
1532,2024-03-01,Paid Search,1
1533,2024-03-01,Partners,2
1534,2024-03-01,Referral,2
1535,2024-03-01,Referral,1
1536,2024-03-01,Outbound,1
1537,2024-03-01,Content,2
1538,2024-03-01,Partners,1
1539,2024-03-01,Outbound,1
1540,2024-03-01,Outbound,3
1541,2024-03-01,Outbound,2
1542,2024-03-01,Outbound,1
1543,2024-03-01,Outbound,1
1544,2024-03-01,Content,3
1545,2024-03-01,Paid Search,1
1546,2024-03-01,Outbound,1
1547,2024-03-01,Paid Search,1
1548,2024-03-01,Referral,2
1549,2024-03-01,Paid Search,3
1550,2024-03-01,Content,2
1551,2024-03-01,Paid Search,1
1552,2024-03-01,Paid Search,1
1553,2024-03-01,Content,1
1554,2024-03-01,Referral,1
1555,2024-03-01,Partners,1
1556,2024-03-01,Referral,1
1557,2024-03-01,Outbound,3
1558,2024-03-01,Content,1
1559,2024-03-01,Referral,1
1560,2024-03-01,Outbound,1
1561,2024-03-01,Content,2
1562,2024-03-01,Paid Search,1
1563,2024-03-01,Partners,1
1564,2024-03-01,Paid Search,1
1565,2024-03-01,Partners,2
1566,2024-03-01,Outbound,1
1567,2024-03-01,Referral,2
1568,2024-03-01,Outbound,1
1569,2024-03-01,Outbound,1
1570,2024-03-01,Content,1
1571,2024-03-01,Content,1
1572,2024-03-01,Referral,1
1573,2024-03-01,Partners,3
1574,2024-03-01,Paid Search,1
1575,2024-03-01,Referral,1
1576,2024-03-01,Partners,1
1577,2024-03-01,Paid Search,2
1578,2024-03-01,Partners,1
1579,2024-03-01,Partners,2
1580,2024-03-01,Content,2
1581,2024-03-01,Referral,1
1582,2024-03-01,Paid Search,1
1583,2024-03-01,Paid Search,2
1584,2024-03-01,Paid Search,1
1585,2024-03-01,Paid Search,1
1586,2024-03-01,Content,2
1587,2024-03-01,Partners,1
1588,2024-03-01,Partners,2
1589,2024-03-01,Outbound,2
1590,2024-03-01,Paid Search,1
1591,2024-03-01,Referral,1
1592,2024-03-01,Content,2
1593,2024-03-01,Paid Search,2
1594,2024-03-01,Paid Search,2
1595,2024-03-01,Paid Search,3
1596,2024-03-01,Paid Search,1
1597,2024-03-01,Content,1
1598,2024-03-01,Outbound,1
1599,2024-03-01,Partners,2
1600,2024-03-01,Paid Search,2
1601,2024-03-01,Content,2
1602,2024-03-01,Paid Search,1
1603,2024-03-01,Content,1
1604,2024-03-01,Partners,3
1605,2024-03-01,Referral,3
1606,2024-03-01,Referral,2
1607,2024-03-01,Content,2
1608,2024-03-01,Outbound,1
1609,2024-03-01,Partners,3
1610,2024-03-01,Content,1
1611,2024-03-01,Paid Search,3
1612,2024-03-01,Partners,1
1613,2024-03-01,Paid Search,1
1614,2024-03-01,Referral,1
1615,2024-03-01,Referral,3
1616,2024-03-01,Partners,3
1617,2024-03-01,Paid Search,1
1618,2024-03-01,Referral,1
1619,2024-03-01,Outbound,1
1620,2024-03-01,Partners,1
1621,2024-03-01,Paid Search,2
1622,2024-03-01,Outbound,1
1623,2024-03-01,Partners,2
1624,2024-03-01,Referral,1
1625,2024-03-01,Content,1
1626,2024-03-01,Referral,1
1627,2024-03-01,Content,3
1628,2024-03-01,Outbound,2
1629,2024-03-01,Paid Search,2
1630,2024-03-01,Paid Search,1
1631,2024-03-01,Partners,1
1632,2024-03-01,Outbound,1
1633,2024-03-01,Content,3
1634,2024-03-01,Partners,1
1635,2024-03-01,Referral,2
1636,2024-03-01,Referral,1
1637,2024-03-01,Paid Search,1
1638,2024-03-01,Content,1
1639,2024-03-01,Outbound,2
1640,2024-03-01,Outbound,1
1641,2024-03-01,Outbound,1
1642,2024-03-01,Partners,1
1643,2024-03-01,Content,1
1644,2024-03-01,Paid Search,1
1645,2024-03-01,Referral,1
1646,2024-03-01,Partners,2
1647,2024-03-01,Outbound,3
1648,2024-03-01,Content,2
1649,2024-03-01,Outbound,1
1650,2024-03-01,Paid Search,1
1651,2024-03-01,Partners,3
1652,2024-03-01,Referral,1
1653,2024-03-01,Paid Search,1
1654,2024-03-01,Referral,1
1655,2024-03-01,Outbound,1
1656,2024-03-01,Partners,1
1657,2024-03-01,Outbound,2
1658,2024-03-01,Content,1
1659,2024-03-01,Paid Search,1
1660,2024-03-01,Outbound,2
1661,2024-03-01,Paid Search,1
1662,2024-03-01,Paid Search,1
1663,2024-03-01,Referral,2
1664,2024-03-01,Content,1
1665,2024-03-01,Paid Search,3
1666,2024-03-01,Partners,1
1667,2024-03-01,Partners,3
1668,2024-03-01,Paid Search,1
1669,2024-03-01,Referral,1
1670,2024-03-01,Outbound,1
1671,2024-03-01,Referral,2
1672,2024-03-01,Partners,1
1673,2024-03-01,Referral,2
1674,2024-03-01,Paid Search,3
1675,2024-03-01,Outbound,1
1676,2024-03-01,Outbound,1
1677,2024-03-01,Partners,2
1678,2024-03-01,Content,1
1679,2024-03-01,Referral,3
1680,2024-03-01,Partners,1
1681,2024-03-01,Partners,1
1682,2024-03-01,Outbound,1
1683,2024-03-01,Partners,3
1684,2024-03-01,Outbound,2
